t_delay,reserv_number,run_number,laser_power_deg
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,58.0,183.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10us,59.0,184.0,-26.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
10ns,59.0,185.0,-12.00
